Record ID,Status,Brand Name,Model Number,Family Name,Selling Countries,Manufacturing Countries,Screen Size,Screen Technology,Comparative Energy Consumption,Active Standby Power,Star Rating Index,Star Rating,Product Website,Representative Brand URL,Availability Status,Expiry Date,Star Image Large,Star Image Small
75735,Approved,ASUS,VE248***,VE248***,"Australia,Fiji,New Zealand",China,60.969,LCD (LED),88.0,0.18,4.9773855089845,4.5,http://www.asus.com/,http://www.asus.com/,Available,2021-09-08,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
75735,Approved,ASUS,VE248H,VE248***,"Australia,Fiji,New Zealand",China,60.969,LCD (LED),88.0,0.18,4.9773855089845,4.5,http://www.asus.com/,http://www.asus.com/,Available,2021-09-08,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
75735,Approved,ASUS,VE248HR,VE248***,"Australia,Fiji,New Zealand",China,60.969,LCD (LED),88.0,0.18,4.9773855089845,4.5,http://www.asus.com/,http://www.asus.com/,Available,2021-09-08,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
75735,Approved,ASUS,VE248Q,VE248***,"Australia,Fiji,New Zealand",China,60.969,LCD (LED),88.0,0.18,4.9773855089845,4.5,http://www.asus.com/,http://www.asus.com/,Available,2021-09-08,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
75735,Approved,ASUS,VE248T,VE248***,"Australia,Fiji,New Zealand",China,60.969,LCD (LED),88.0,0.18,4.9773855089845,4.5,http://www.asus.com/,http://www.asus.com/,Available,2021-09-08,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
75735,Approved,ASUS,VE248TLB,VE248***,"Australia,Fiji,New Zealand",China,60.969,LCD (LED),88.0,0.18,4.9773855089845,4.5,http://www.asus.com/,http://www.asus.com/,Available,2021-09-08,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
75738,Approved,ASUS,VK228***,VK228***,"Australia,Fiji,New Zealand",China,54.683,LCD (LED),67.0,0.14,5.54563140563687,5.5,http://www.asus.com/,http://www.asus.com/,Available,2021-09-08,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
75738,Approved,ASUS,VK228H,VK228***,"Australia,Fiji,New Zealand",China,54.683,LCD (LED),67.0,0.14,5.54563140563687,5.5,http://www.asus.com/,http://www.asus.com/,Available,2021-09-08,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
75738,Approved,ASUS,VK228H-P,VK228***,"Australia,Fiji,New Zealand",China,54.683,LCD (LED),67.0,0.14,5.54563140563687,5.5,http://www.asus.com/,http://www.asus.com/,Available,2021-09-08,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
75738,Approved,ASUS,VK228T,VK228***,"Australia,Fiji,New Zealand",China,54.683,LCD (LED),67.0,0.14,5.54563140563687,5.5,http://www.asus.com/,http://www.asus.com/,Available,2021-09-08,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
80420,Approved,NEC,AS224WMi,,"Australia,New Zealand",China,54.621,LCD (LED),63.0,0.216,5.81486993959853,5.5,http://www.nec-display.com/global/,http://www.nec.com.au,Available,2023-03-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
89919,Approved,Acer,Acer B series Monitor,Acer B series Monitor,"Australia,New Zealand",China,55.88,LCD (LED),60.0,0.25,6.31571711377153,6.0,http://www.acer.com.au/,,Available,2021-04-12,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
89919,Approved,Acer,B226WL,Acer B series Monitor,"Australia,New Zealand",China,55.88,LCD (LED),60.0,0.25,6.31571711377153,6.0,http://www.acer.com.au/,,Available,2021-04-12,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
89920,Approved,Acer,Acer B series Monitor,Acer B series Monitor,"Australia,New Zealand",China,60.939,LCD (LED),85.0,0.27,5.13152453454693,5.0,http://www.acer.com.au/,,Available,2021-05-10,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
89920,Approved,Acer,B246HL,Acer B series Monitor,"Australia,New Zealand",China,60.939,LCD (LED),85.0,0.27,5.13152453454693,5.0,http://www.acer.com.au/,,Available,2021-05-10,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
89923,Approved,Acer,G276HL,,"Australia,New Zealand",China,68.637,LCD (LED),128.0,0.41,4.06370873141882,4.0,http://www.acer.com.au/,,Available,2021-04-12,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
89924,Approved,Acer,T232HL,,"Australia,New Zealand",China,58.421,LCD (LED),99.0,0.43,4.1875458393182,4.0,http://www.acer.com.au/,,Available,2022-12-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
89925,Approved,Acer,T272HL,,"Australia,New Zealand",China,68.599,LCD (LED),149.0,0.43,3.37647013046867,3.0,http://www.acer.com.au/,,Available,2022-12-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
89927,Approved,Acer,Acer V Series Monitor,Acer V Series Monitor,"Australia,New Zealand",China,60.939,LCD (LED),86.0,0.26,5.07910966665446,5.0,http://www.acer.com.au/,,Available,2021-06-06,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
89927,Approved,Acer,V246HL,Acer V Series Monitor,"Australia,New Zealand",China,60.939,LCD (LED),86.0,0.26,5.07910966665446,5.0,http://www.acer.com.au/,,Available,2021-06-06,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
89929,Approved,Acer,B276HL,,"Australia,Fiji,New Zealand",China,68.565,LCD (LED),155.0,1.71,3.19635515567336,3.0,http://www.acer.com.au/,,Available,2022-12-11,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
89930,Approved,Acer,B296CL,,"Australia,New Zealand",China,73.019,LCD (LED),188.0,0.52,2.16388828170393,2.0,http://www.acer.com.au/,,Available,2022-12-11,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
92758,Approved,Dick Smith,XC9441,,"Australia,Fiji,New Zealand",China,59.809,LCD (LED),72.0,0.54,5.75790945484691,5.5,,,Available,2020-11-09,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
92896,Approved,Dick Smith,XC9440,,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),79.0,0.55,4.80764491612748,4.5,,,Available,2020-10-20,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
93138,Approved,ViewSonic,VS16261,,"Australia,New Zealand",China,54.687,LCD,77.0,0.4,4.92255942054545,4.5,http://www.viewsonic.com/,http://www.viewsonic.com/,Available,2020-10-07,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
93209,Approved,PHILIPS,227E6L,,"Australia,Fiji,New Zealand",Taiwan,54.687,LCD (LED),85.0,0.35,4.47958970865157,4.0,,http://www.philips.com/,Available,2020-09-25,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
93441,Approved,HP,E202,,"Australia,Fiji,New Zealand",China,50.806,LCD (LED),59.0,0.3,5.70097467575602,5.5,,,Available,2020-10-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
93497,Approved,LG,19M38D,,"Australia,New Zealand","South Korea,China,Indonesia",47.013,LCD,54.0,0.28,5.68462530902223,5.5,,,Available,2020-10-12,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
93517,Approved,AOC,240LM00016,,"Australia,Fiji,New Zealand",China,60.965,LCD (LED),95.0,0.37,4.63403910147384,4.5,,http://www.aocmonitorap.com/,Available,2020-09-29,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
93614,Approved,ViewSonic,VS16263,,"Australia,New Zealand",China,59.809,LCD,87.0,0.384,4.90983655054838,4.5,http://www.viewsonic.com/,http://www.viewsonic.com/,Available,2021-01-08,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
93629,Approved,HP,P240va,,"Australia,Fiji,New Zealand",China,60.468,LCD (LED),78.0,0.39,5.46716551434525,5.0,,,Available,2020-10-05,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
93830,Approved,DELL,U2417Ht,,Australia,China,60.47,LCD (LED),61.0,0.36,6.5686726318993,6.0,,,Unavailable,2020-10-28,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
93860,Approved,AOC,270LM00019,,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),131.0,0.22,3.95344841187558,3.5,,,Available,2020-10-13,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
93862,Approved,PHILIPS,216V6L,,"Australia,Fiji,New Zealand",China,52.539,LCD (LED),102.0,0.24,3.43386238415771,3.0,,,Available,2020-10-20,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
93863,Approved,AOC,230LM00032,,"Australia,Fiji,New Zealand",China,58.421,LCD (LED),105.0,0.34,3.92387533684489,3.5,,,Available,2020-10-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
93868,Approved,LG,34UB67,,"Australia,New Zealand","Indonesia,China,South Korea",86.603,LCD,167.0,0.38,3.84617598597481,3.5,,,Unavailable,2020-10-28,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
93870,Approved,PHILIPS,241P6V,,"Australia,Fiji,New Zealand",China,60.47,LCD (LED),184.0,0.25,1.62090745144361,1.5,,,Available,2020-10-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
93872,Approved,FUJITSU,DY22T-7,,"Australia,New Zealand",Germany,54.621,LCD (LED),75.0,0.21,5.03351916285451,5.0,,http://www.fujitsu.com/,Available,2020-10-28,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
93874,Approved,PHILIPS,BDM3490,,"Australia,Fiji,New Zealand",China,86.557,LCD (LED),271.0,0.32,1.67438468174938,1.5,,,Available,2020-10-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
93877,Approved,DELL,SE2417HG,"SE2417HG, SE2417HGc","Australia,Fiji,New Zealand",China,59.809,LCD (LED),75.0,0.23,5.57496894735819,5.5,,http://www.dell.com/,Available,2020-10-15,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
93877,Approved,DELL,SE2417HGc,"SE2417HG, SE2417HGc","Australia,Fiji,New Zealand",China,59.809,LCD (LED),75.0,0.23,5.57496894735819,5.5,,http://www.dell.com/,Available,2020-10-15,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
93877,Approved,DELL,"SE2417HG, SE2417HGc","SE2417HG, SE2417HGc","Australia,Fiji,New Zealand",China,59.809,LCD (LED),75.0,0.23,5.57496894735819,5.5,,http://www.dell.com/,Available,2020-10-15,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
93912,Approved,FUJITSU,B22T-7,,"Australia,New Zealand",Germany,54.621,LCD (LED),82.0,0.25,4.63363696503873,4.5,,http://www.fujitsu.com/,Available,2020-10-15,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
93939,Approved,HP,E202,"E202, HSTND-9010-L","Australia,Fiji,New Zealand",China,50.805,LCD (LED),61.0,0.38,5.55136008791981,5.5,,http://www.hp.com/,Available,2020-11-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
93939,Approved,HP,"E202, HSTND-9010-L","E202, HSTND-9010-L","Australia,Fiji,New Zealand",China,50.805,LCD (LED),61.0,0.38,5.55136008791981,5.5,,http://www.hp.com/,Available,2020-11-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
93939,Approved,HP,HSTND-9010-L,"E202, HSTND-9010-L","Australia,Fiji,New Zealand",China,50.805,LCD (LED),61.0,0.38,5.55136008791981,5.5,,http://www.hp.com/,Available,2020-11-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
93943,Approved,PHILIPS,277E6L,,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),150.0,0.37,3.34649396440247,3.0,,,Unavailable,2020-11-03,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
93945,Approved,PHILIPS,276E6A,,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),182.0,0.37,2.47991551370706,2.0,,,Unavailable,2020-11-03,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
93980,Approved,BenQ,EW2775ZE,EW2775ZH; EW2775ZE,"Australia,Fiji,New Zealand",China,68.568,LCD (LED),122.0,0.29,4.2697196219254,4.0,http://www.benq.com.au/,http://benqshop.com.au/,Available,2020-10-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
93980,Approved,BenQ,EW2775ZH,EW2775ZH; EW2775ZE,"Australia,Fiji,New Zealand",China,68.568,LCD (LED),122.0,0.29,4.2697196219254,4.0,http://www.benq.com.au/,http://benqshop.com.au/,Available,2020-10-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
93980,Approved,BenQ,EW2775ZH; EW2775ZE,EW2775ZH; EW2775ZE,"Australia,Fiji,New Zealand",China,68.568,LCD (LED),122.0,0.29,4.2697196219254,4.0,http://www.benq.com.au/,http://benqshop.com.au/,Available,2020-10-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
94057,Approved,Dick Smith,XC9442,,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),115.0,0.24,4.53723012441507,4.5,,,Available,2020-10-21,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
94290,Approved,AOC,280LM00004,,"Australia,Fiji,New Zealand",China,70.854,LCD,168.0,0.24,3.0142302625774,3.0,,,Unavailable,2020-11-04,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
94291,Approved,TECHview,QM-3578,,"Australia,Fiji,New Zealand",China,43.271,LCD,48.0,0.276,6.12763310672009,6.0,,,Available,2020-11-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
94551,Approved,AOC,215LM00059,,"Australia,Fiji,New Zealand",China,54.621,LCD,98.0,0.33,3.83483175486564,3.5,,,Unavailable,2020-12-01,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
94552,Approved,AOC,230LM00031,,"Australia,Fiji,New Zealand",China,58.427,LCD,105.0,0.3,3.92514360639906,3.5,,,Unavailable,2020-12-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
94553,Approved,AOC,238LM00007,,"Australia,Fiji,New Zealand",China,60.47,LCD,100.0,0.34,4.3535231512013,4.0,,,Unavailable,2020-12-01,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
94554,Approved,AOC,270LM00018,,"Australia,Fiji,New Zealand",China,68.599,LCD,121.0,0.34,4.30930354251566,4.0,,,Unavailable,2020-12-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
94663,Approved,HP,21kd,"21kd , HSTND-9151-A","Australia,Fiji,New Zealand",China,52.539,LCD,89.0,0.26,4.04484326507125,4.0,,,Unavailable,2020-11-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
94663,Approved,HP,"21kd , HSTND-9151-A","21kd , HSTND-9151-A","Australia,Fiji,New Zealand",China,52.539,LCD,89.0,0.26,4.04484326507125,4.0,,,Unavailable,2020-11-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
94663,Approved,HP,HSTND-9151-A,"21kd , HSTND-9151-A","Australia,Fiji,New Zealand",China,52.539,LCD,89.0,0.26,4.04484326507125,4.0,,,Unavailable,2020-11-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
94665,Approved,HP,22kd,"22kd, HSTND-9161-A","Australia,Fiji,New Zealand",China,54.687,LCD,91.0,0.27,4.17391988478787,4.0,,,Unavailable,2020-11-19,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
94665,Approved,HP,"22kd, HSTND-9161-A","22kd, HSTND-9161-A","Australia,Fiji,New Zealand",China,54.687,LCD,91.0,0.27,4.17391988478787,4.0,,,Unavailable,2020-11-19,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
94665,Approved,HP,HSTND-9161-A,"22kd, HSTND-9161-A","Australia,Fiji,New Zealand",China,54.687,LCD,91.0,0.27,4.17391988478787,4.0,,,Unavailable,2020-11-19,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
94703,Approved,LG,20M38D,,"Australia,New Zealand","Indonesia,South Korea,China",49.411,LCD,61.0,0.26,5.35475657320953,5.0,,,Available,2020-11-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
94708,Approved,LG,22M38A,,"Australia,New Zealand","Indonesia,South Korea,China",54.621,LCD,72.0,0.22,5.21645967034322,5.0,,,Available,2020-11-24,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
94709,Approved,LG,24MP88HM,,"Australia,New Zealand","Indonesia,South Korea,China",60.47,LCD,85.0,0.28,5.08183875136368,5.0,,,Available,2020-11-24,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
94710,Approved,LG,24MP48HQ,,"Australia,New Zealand","Indonesia,South Korea,China",60.47,LCD,103.0,0.28,4.2210577401802,4.0,,,Available,2020-11-24,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
94711,Approved,LG,27UD68,,"Australia,New Zealand","Indonesia,South Korea,China",68.467,LCD,110.0,0.39,4.72360542338789,4.5,,,Available,2020-11-20,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
94858,Approved,HP,19ka,19ka,"Australia,Fiji,New Zealand",China,47.013,LCD (LED),56.0,0.26,5.52164661680062,5.5,,,Available,2020-11-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
94858,Approved,HP,HSTND-9141-A,19ka,"Australia,Fiji,New Zealand",China,47.013,LCD (LED),56.0,0.26,5.52164661680062,5.5,,,Available,2020-11-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
94859,Approved,COMPAQ,B191,"B191, HSTND-9141-A","Australia,Fiji,New Zealand",China,47.013,LCD (LED),56.0,0.26,5.52164661680062,5.5,,,Available,2020-12-03,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
94859,Approved,COMPAQ,"B191, HSTND-9141-A","B191, HSTND-9141-A","Australia,Fiji,New Zealand",China,47.013,LCD (LED),56.0,0.26,5.52164661680062,5.5,,,Available,2020-12-03,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
94859,Approved,COMPAQ,HSTND-9141-A,"B191, HSTND-9141-A","Australia,Fiji,New Zealand",China,47.013,LCD (LED),56.0,0.26,5.52164661680062,5.5,,,Available,2020-12-03,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
94943,Approved,DELL,S2817Qt,,"Australia,New Zealand",China,70.854,LCD (LED),126.0,0.39,4.3034544895715,4.0,,,Unavailable,2020-11-26,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
95040,Approved,PHILIPS,226V6Q,,"Australia,Fiji,New Zealand",China,54.621,LCD (LED),98.0,0.26,3.83481285281845,3.5,,,Available,2020-12-04,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
