Submit_ID,SubmitStatus,Sold_in,Brand,Model Number,Family Name,Country,N-Standard,ApplStandard,Width,Height,Depth,Product Class,EER,Rated Power Input,Cooling Capacity,Availability Status,Product Website,Representative Brand URL,Expiry Date,Variable output compressor
108100,Approved,"Australia,Fiji,New Zealand",Stulz,ASD 191 XXX,ASD 191 XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.5625,4.8,17.1,Available,,http://www.stulz.com,2022-06-13,False
108121,Approved,"Australia,Fiji,New Zealand",Stulz,ASD461ACW_R407C,ASD 461 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.65546218487395,11.9,43.5,Available,,http://www.stulz.com,2022-06-13,False
108121,Approved,"Australia,Fiji,New Zealand",Stulz,ASD461A_R407C,ASD 461 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.65546218487395,11.9,43.5,Available,,http://www.stulz.com,2022-06-13,False
108121,Approved,"Australia,Fiji,New Zealand",Stulz,ASD461GCW_R407C,ASD 461 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.65546218487395,11.9,43.5,Available,,http://www.stulz.com,2022-06-13,False
108121,Approved,"Australia,Fiji,New Zealand",Stulz,ASD461G_R407C,ASD 461 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.65546218487395,11.9,43.5,Available,,http://www.stulz.com,2022-06-13,False
108121,Approved,"Australia,Fiji,New Zealand",Stulz,ASD 461 XXX_R407C,ASD 461 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.65546218487395,11.9,43.5,Available,,http://www.stulz.com,2022-06-13,False
108332,Approved,"Australia,Fiji,New Zealand",Stulz,ASD712ACW_R407C,ASD 712 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.45263157894737,19.0,65.6,Available,,http://www.stulz.com,2022-06-23,False
108332,Approved,"Australia,Fiji,New Zealand",Stulz,ASD712A_R407C,ASD 712 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.45263157894737,19.0,65.6,Available,,http://www.stulz.com,2022-06-23,False
108332,Approved,"Australia,Fiji,New Zealand",Stulz,ASD712GCW_R407C,ASD 712 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.45263157894737,19.0,65.6,Available,,http://www.stulz.com,2022-06-23,False
108332,Approved,"Australia,Fiji,New Zealand",Stulz,ASD712G_R407C,ASD 712 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.45263157894737,19.0,65.6,Available,,http://www.stulz.com,2022-06-23,False
108332,Approved,"Australia,Fiji,New Zealand",Stulz,ASD 712 XXX_R407C,ASD 712 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.45263157894737,19.0,65.6,Available,,http://www.stulz.com,2022-06-23,False
110672,Approved,"Australia,New Zealand",Stulz,ASD462ACW_R407C,ASD 462 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.6218487394958,11.9,43.1,Available,,http://www.stulz.com,2022-10-27,False
110672,Approved,"Australia,New Zealand",Stulz,ASD462A_R407C,ASD 462 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.6218487394958,11.9,43.1,Available,,http://www.stulz.com,2022-10-27,False
110672,Approved,"Australia,New Zealand",Stulz,ASD462GCW_R407C,ASD 462 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.6218487394958,11.9,43.1,Available,,http://www.stulz.com,2022-10-27,False
110672,Approved,"Australia,New Zealand",Stulz,ASD462G_R407C,ASD 462 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.6218487394958,11.9,43.1,Available,,http://www.stulz.com,2022-10-27,False
110672,Approved,"Australia,New Zealand",Stulz,ASD 462 XXX_R407C,ASD 462 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.6218487394958,11.9,43.1,Available,,http://www.stulz.com,2022-10-27,False
110673,Approved,"Australia,New Zealand",Stulz,ASD462ACW_R410A,ASD 462 XXX_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.59055118110236,12.7,45.6,Available,,http://www.stulz.com,2022-10-25,False
110673,Approved,"Australia,New Zealand",Stulz,ASD462A_R410A,ASD 462 XXX_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.59055118110236,12.7,45.6,Available,,http://www.stulz.com,2022-10-25,False
110673,Approved,"Australia,New Zealand",Stulz,ASD462GCW_R410A,ASD 462 XXX_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.59055118110236,12.7,45.6,Available,,http://www.stulz.com,2022-10-25,False
110673,Approved,"Australia,New Zealand",Stulz,ASD462G_R410A,ASD 462 XXX_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.59055118110236,12.7,45.6,Available,,http://www.stulz.com,2022-10-25,False
110673,Approved,"Australia,New Zealand",Stulz,ASD 462 XXX_R410A,ASD 462 XXX_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.59055118110236,12.7,45.6,Available,,http://www.stulz.com,2022-10-25,False
110674,Approved,"Australia,New Zealand",Stulz,ASU 321 AS,ASU 321 XXX S,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.5,8.4,29.4,Available,,http://www.stulz.com,2022-10-27,True
110674,Approved,"Australia,New Zealand",Stulz,ASU 321 ASCW,ASU 321 XXX S,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.5,8.4,29.4,Available,,http://www.stulz.com,2022-10-27,True
110674,Approved,"Australia,New Zealand",Stulz,ASU 321 GS,ASU 321 XXX S,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.5,8.4,29.4,Available,,http://www.stulz.com,2022-10-27,True
110674,Approved,"Australia,New Zealand",Stulz,ASU 321 GSCW,ASU 321 XXX S,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.5,8.4,29.4,Available,,http://www.stulz.com,2022-10-27,True
110674,Approved,"Australia,New Zealand",Stulz,ASU 321 XXX S,ASU 321 XXX S,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.5,8.4,29.4,Available,,http://www.stulz.com,2022-10-27,True
110675,Approved,"Australia,New Zealand",Stulz,CCD151A,CCD151XXX,Germany,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.72093023255814,4.3,11.7,Available,,http://www.stulz.com,2022-10-25,False
110675,Approved,"Australia,New Zealand",Stulz,CCD151G,CCD151XXX,Germany,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.72093023255814,4.3,11.7,Available,,http://www.stulz.com,2022-10-25,False
110675,Approved,"Australia,New Zealand",Stulz,CCD151XXX,CCD151XXX,Germany,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.72093023255814,4.3,11.7,Available,,http://www.stulz.com,2022-10-25,False
110944,Approved,"Australia,New Zealand",Stulz,ASU371A,ASU371XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.52631578947368,9.5,33.5,Available,,http://www.stulz.com,2022-11-09,False
110944,Approved,"Australia,New Zealand",Stulz,ASU371ACW,ASU371XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.52631578947368,9.5,33.5,Available,,http://www.stulz.com,2022-11-09,False
110944,Approved,"Australia,New Zealand",Stulz,ASU371G,ASU371XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.52631578947368,9.5,33.5,Available,,http://www.stulz.com,2022-11-09,False
110944,Approved,"Australia,New Zealand",Stulz,ASU371GCW,ASU371XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.52631578947368,9.5,33.5,Available,,http://www.stulz.com,2022-11-09,False
110944,Approved,"Australia,New Zealand",Stulz,ASU371XXX,ASU371XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.52631578947368,9.5,33.5,Available,,http://www.stulz.com,2022-11-09,False
110948,Approved,"Australia,New Zealand",Stulz,ASU712A,ASU712XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.33846153846154,19.5,65.1,Available,,http://www.stulz.com,2023-03-21,False
110948,Approved,"Australia,New Zealand",Stulz,ASU712ACW,ASU712XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.33846153846154,19.5,65.1,Available,,http://www.stulz.com,2023-03-21,False
110948,Approved,"Australia,New Zealand",Stulz,ASU712G,ASU712XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.33846153846154,19.5,65.1,Available,,http://www.stulz.com,2023-03-21,False
110948,Approved,"Australia,New Zealand",Stulz,ASU712GCW,ASU712XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.33846153846154,19.5,65.1,Available,,http://www.stulz.com,2023-03-21,False
110948,Approved,"Australia,New Zealand",Stulz,ASU712XXX,ASU712XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.33846153846154,19.5,65.1,Available,,http://www.stulz.com,2023-03-21,False
111847,Approved,"Australia,Fiji,New Zealand",Stulz,ASD281A,ASD 281 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.16455696202532,7.9,25.0,Available,,http://www.stulz.com,2023-01-04,False
111847,Approved,"Australia,Fiji,New Zealand",Stulz,ASD281ACW,ASD 281 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.16455696202532,7.9,25.0,Available,,http://www.stulz.com,2023-01-04,False
111847,Approved,"Australia,Fiji,New Zealand",Stulz,ASD281G,ASD 281 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.16455696202532,7.9,25.0,Available,,http://www.stulz.com,2023-01-04,False
111847,Approved,"Australia,Fiji,New Zealand",Stulz,ASD281GCW,ASD 281 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.16455696202532,7.9,25.0,Available,,http://www.stulz.com,2023-01-04,False
111847,Approved,"Australia,Fiji,New Zealand",Stulz,ASD281GE,ASD 281 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.16455696202532,7.9,25.0,Available,,http://www.stulz.com,2023-01-04,False
111847,Approved,"Australia,Fiji,New Zealand",Stulz,ASD 281 XXX_R407C,ASD 281 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.16455696202532,7.9,25.0,Available,,http://www.stulz.com,2023-01-04,False
111848,Approved,"Australia,New Zealand",Stulz,ASU251ACW_R407C,ASU251XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.36986301369863,7.3,24.6,Available,,http://www.stulz.com,2023-01-10,False
111848,Approved,"Australia,New Zealand",Stulz,ASU251A_R407C,ASU251XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.36986301369863,7.3,24.6,Available,,http://www.stulz.com,2023-01-10,False
111848,Approved,"Australia,New Zealand",Stulz,ASU251GCW_R407C,ASU251XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.36986301369863,7.3,24.6,Available,,http://www.stulz.com,2023-01-10,False
111848,Approved,"Australia,New Zealand",Stulz,ASU251GE_R407C,ASU251XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.36986301369863,7.3,24.6,Available,,http://www.stulz.com,2023-01-10,False
111848,Approved,"Australia,New Zealand",Stulz,ASU251G_R407C,ASU251XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.36986301369863,7.3,24.6,Available,,http://www.stulz.com,2023-01-10,False
111848,Approved,"Australia,New Zealand",Stulz,ASU251XXX_R407C,ASU251XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.36986301369863,7.3,24.6,Available,,http://www.stulz.com,2023-01-10,False
111851,Approved,"Australia,New Zealand",Stulz,ASD391ACW_R407C,ASD 391 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.55769230769231,10.4,37.0,Available,,http://www.stulz.com,2023-01-04,False
111851,Approved,"Australia,New Zealand",Stulz,ASD391A_R407C,ASD 391 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.55769230769231,10.4,37.0,Available,,http://www.stulz.com,2023-01-04,False
111851,Approved,"Australia,New Zealand",Stulz,ASD391GCW_R407C,ASD 391 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.55769230769231,10.4,37.0,Available,,http://www.stulz.com,2023-01-04,False
111851,Approved,"Australia,New Zealand",Stulz,ASD391G_R407C,ASD 391 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.55769230769231,10.4,37.0,Available,,http://www.stulz.com,2023-01-04,False
111851,Approved,"Australia,New Zealand",Stulz,ASD 391 XXX_R407C,ASD 391 XXX_R407C,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.55769230769231,10.4,37.0,Available,,http://www.stulz.com,2023-01-04,False
111859,Approved,"Australia,New Zealand",Stulz,CCU151A,CCU151XXX,Germany,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.72727272727273,4.4,12.0,Available,,http://www.stulz.com,2023-01-10,False
111859,Approved,"Australia,New Zealand",Stulz,CCU151G,CCU151XXX,Germany,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.72727272727273,4.4,12.0,Available,,http://www.stulz.com,2023-01-10,False
111859,Approved,"Australia,New Zealand",Stulz,CCU151XXX,CCU151XXX,Germany,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.72727272727273,4.4,12.0,Available,,http://www.stulz.com,2023-01-10,False
111863,Approved,"Australia,New Zealand",Stulz,ALU221AS,ALU 221 XXXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.82142857142857,5.6,21.4,Available,,http://www.stulz.com,2023-01-04,True
111863,Approved,"Australia,New Zealand",Stulz,ALU221ASCW,ALU 221 XXXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.82142857142857,5.6,21.4,Available,,http://www.stulz.com,2023-01-04,True
111863,Approved,"Australia,New Zealand",Stulz,ALU221GES,ALU 221 XXXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.82142857142857,5.6,21.4,Available,,http://www.stulz.com,2023-01-04,True
111863,Approved,"Australia,New Zealand",Stulz,ALU221GS,ALU 221 XXXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.82142857142857,5.6,21.4,Available,,http://www.stulz.com,2023-01-04,True
111863,Approved,"Australia,New Zealand",Stulz,ALU221GSCW,ALU 221 XXXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.82142857142857,5.6,21.4,Available,,http://www.stulz.com,2023-01-04,True
111863,Approved,"Australia,New Zealand",Stulz,ALU 221 XXXXS,ALU 221 XXXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.82142857142857,5.6,21.4,Available,,http://www.stulz.com,2023-01-04,True
111869,Approved,"Australia,New Zealand",Stulz,ASD391AS,ASD 391 XXX S,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.87903225806452,12.4,35.7,Available,,http://www.stulz.com,2023-01-24,True
111869,Approved,"Australia,New Zealand",Stulz,ASD391ASCW,ASD 391 XXX S,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.87903225806452,12.4,35.7,Available,,http://www.stulz.com,2023-01-24,True
111869,Approved,"Australia,New Zealand",Stulz,ASD391GS,ASD 391 XXX S,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.87903225806452,12.4,35.7,Available,,http://www.stulz.com,2023-01-24,True
111869,Approved,"Australia,New Zealand",Stulz,ASD391GSCW,ASD 391 XXX S,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.87903225806452,12.4,35.7,Available,,http://www.stulz.com,2023-01-24,True
111869,Approved,"Australia,New Zealand",Stulz,ASD 391 XXX S,ASD 391 XXX S,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.87903225806452,12.4,35.7,Available,,http://www.stulz.com,2023-01-24,True
113774,Approved,"Australia,New Zealand",Stulz,CCD 51 A,CCD 51 X,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.33333333333333,1.8,6.0,Available,,http://www.stulz.com,2023-04-21,False
113774,Approved,"Australia,New Zealand",Stulz,CCD 51 G,CCD 51 X,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.33333333333333,1.8,6.0,Available,,http://www.stulz.com,2023-04-21,False
113774,Approved,"Australia,New Zealand",Stulz,CCD 51 X,CCD 51 X,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.33333333333333,1.8,6.0,Available,,http://www.stulz.com,2023-04-21,False
113778,Approved,"Australia,New Zealand",Stulz,ASU191ACW_R410A,ASU191XXX_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.61224489795918,4.9,17.7,Available,,http://www.stulz.com,2023-04-18,False
113778,Approved,"Australia,New Zealand",Stulz,ASU191A_R410A,ASU191XXX_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.61224489795918,4.9,17.7,Available,,http://www.stulz.com,2023-04-18,False
113778,Approved,"Australia,New Zealand",Stulz,ASU191GCW_R410A,ASU191XXX_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.61224489795918,4.9,17.7,Available,,http://www.stulz.com,2023-04-18,False
113778,Approved,"Australia,New Zealand",Stulz,ASU191GE_R410A,ASU191XXX_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.61224489795918,4.9,17.7,Available,,http://www.stulz.com,2023-04-18,False
113778,Approved,"Australia,New Zealand",Stulz,ASU191G_R410A,ASU191XXX_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.61224489795918,4.9,17.7,Available,,http://www.stulz.com,2023-04-18,False
113778,Approved,"Australia,New Zealand",Stulz,ASU191XXX_R410A,ASU191XXX_R410A,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.61224489795918,4.9,17.7,Available,,http://www.stulz.com,2023-04-18,False
114822,Approved,"Australia,New Zealand",Stulz,CCU 71 A,CCU 71 XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.22727272727273,2.2,7.1,Available,,http://www.stulz.com,2023-06-04,False
114822,Approved,"Australia,New Zealand",Stulz,CCU 71 G,CCU 71 XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.22727272727273,2.2,7.1,Available,,http://www.stulz.com,2023-06-04,False
114822,Approved,"Australia,New Zealand",Stulz,CCU 71 XXX,CCU 71 XXX,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.22727272727273,2.2,7.1,Available,,http://www.stulz.com,2023-06-04,False
115570,Approved,"Australia,Fiji,New Zealand",Vertiv,Liebert DA050DP,,United States of America,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,1956.0,1930.0,889.0,Single product class,2.62950819672131,15.25,40.1,Available,https://www.vertivco.com,https://www.vertivco.com,2023-08-07,True
115880,Approved,"Australia,New Zealand",Stulz,ALR1302GES-X,,Germany,Manufacturer's computer simulation output report,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,2.73947895791583,49.9,136.7,Available,,http://www.stulz.com,2023-08-01,True
116707,Approved,"Australia,Fiji,New Zealand",ELTEK,RDFV0600517DE35,,China,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,2344.0,2400.0,2079.0,Single product class,2.75791624106231,19.58,54.0,Available,http://www.ymk.com.cn/,https://www.eltek.com/,2023-09-18,True
116779,Approved,"Australia,New Zealand",Stulz,ASD321AS,ASD 321 XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.50602409638554,8.3,29.1,Available,,http://www.stulz.com,2023-09-18,True
116779,Approved,"Australia,New Zealand",Stulz,ASD321ASCW,ASD 321 XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.50602409638554,8.3,29.1,Available,,http://www.stulz.com,2023-09-18,True
116779,Approved,"Australia,New Zealand",Stulz,ASD321GS,ASD 321 XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.50602409638554,8.3,29.1,Available,,http://www.stulz.com,2023-09-18,True
116779,Approved,"Australia,New Zealand",Stulz,ASD321GSCW,ASD 321 XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.50602409638554,8.3,29.1,Available,,http://www.stulz.com,2023-09-18,True
116779,Approved,"Australia,New Zealand",Stulz,ASD 321 XXXS,ASD 321 XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.50602409638554,8.3,29.1,Available,,http://www.stulz.com,2023-09-18,True
116780,Approved,"Australia,New Zealand",Stulz,ASU371AS,ASU 371 XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.15238095238095,10.5,33.1,Available,,http://www.stulz.com,2023-09-17,True
116780,Approved,"Australia,New Zealand",Stulz,ASU371ASCW,ASU 371 XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.15238095238095,10.5,33.1,Available,,http://www.stulz.com,2023-09-17,True
116780,Approved,"Australia,New Zealand",Stulz,ASU371GS,ASU 371 XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.15238095238095,10.5,33.1,Available,,http://www.stulz.com,2023-09-17,True
116780,Approved,"Australia,New Zealand",Stulz,ASU371GSCW,ASU 371 XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.15238095238095,10.5,33.1,Available,,http://www.stulz.com,2023-09-17,True
116780,Approved,"Australia,New Zealand",Stulz,ASU 371 XXXS,ASU 371 XXXS,Germany,AS/NZS 4965.1:2008,Greenhouse and Energy Minimum Standards (Close control air conditioners) Determination 2012,,,,Single product class,3.15238095238095,10.5,33.1,Available,,http://www.stulz.com,2023-09-17,True
