"app","powerkW","star","screensize","Screen_Tech","Power.supply","Tuner.Type"
"television",1.18630136986301,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.11506849315068,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.11506849315068,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.02191780821918,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.18082191780822,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.06301369863014,2,138.722,"LCD (LED)","Internal","Analogue/Digital"
"television",2.03835616438356,2,189.579,"LCD (LED)","Internal","Digital"
"television",2.03835616438356,2,189.579,"LCD (LED)","Internal","Digital"
"television",0.517808219178082,3,107.986,"LCD","Internal","Analogue/Digital"
"television",0.8,3,138.711,"LCD (LED)","Internal","Analogue/Digital"
"television",1.56164383561644,2,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.56164383561644,2,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.56164383561644,2,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.11780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.11780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",0.90958904109589,2,123.2,"LCD","Internal","Digital"
"television",0.90958904109589,2,123.2,"LCD","Internal","Digital"
"television",0.246575342465753,3,59.824,"LCD (LED)","EPS","Digital"
"television",1.70684931506849,2,163.897,"LCD","Internal","Analogue/Digital"
"television",0.956164383561644,3,138.783,"LCD","Internal","Digital"
"television",0.956164383561644,3,138.783,"LCD","Internal","Digital"
"television",0.83013698630137,3,123.202,"LCD (LED)","Internal","Analogue/Digital"
"television",2.19178082191781,2,194.738,"OLED","Internal","Analogue/Digital"
"television",0.63013698630137,3,107.95,"LCD (LED)","EPS","Analogue/Digital"
"television",0.808219178082192,3,123.219,"LCD (LED)","EPS","Analogue/Digital"
"television",0.816438356164384,3,138.798,"LCD (LED)","Internal","Analogue/Digital"
"television",1.02191780821918,3,163.878,"LCD (LED)","Internal","Analogue/Digital"
"television",0.652054794520548,3,123.219,"LCD (LED)","Internal","Analogue/Digital"
"television",0.479452054794521,3,101.637,"LCD (LED)","Internal","Analogue/Digital"
"television",0.482191780821918,3,107.95,"LCD (LED)","Internal","Analogue/Digital"
"television",0.643835616438356,4,138.711,"LCD (LED)","Internal","Analogue/Digital"
"television",0.279452054794521,4,79.967,"LCD (LED)","Internal","Analogue/Digital"
"television",0.73972602739726,3,125.638,"LCD (LED)","Internal","Analogue/Digital"
"television",0.849315068493151,3,138.711,"LCD (LED)","Internal","Analogue/Digital"
"television",0.849315068493151,3,138.711,"LCD (LED)","Internal","Analogue/Digital"
"television",0.849315068493151,3,138.711,"LCD (LED)","Internal","Analogue/Digital"
"television",1.42465753424658,3,163.829,"LCD (LED)","Internal","Analogue/Digital"
"television",1.42465753424658,3,163.829,"LCD (LED)","Internal","Analogue/Digital"
"television",1.42465753424658,3,163.829,"LCD (LED)","Internal","Analogue/Digital"
"television",0.315068493150685,3,80.039,"LCD (LED)","Internal","Analogue/Digital"
"television",0.427397260273973,2,80.103,"LCD (LED)","Internal","Digital"
"television",0.427397260273973,2,80.103,"LCD (LED)","Internal","Digital"
"television",0.427397260273973,2,80.103,"LCD (LED)","Internal","Digital"
"television",0.550684931506849,3,107.95,"LCD (LED)","Internal","Digital"
"television",0.550684931506849,3,107.95,"LCD (LED)","Internal","Digital"
"television",0.550684931506849,3,107.95,"LCD (LED)","Internal","Digital"
"television",0.767123287671233,3,123.2,"LCD (LED)","Internal","Analogue/Digital"
"television",1.11232876712329,3,163.897,"LCD","Internal","Analogue/Digital"
"television",1.18904109589041,3,163.965,"LCD (LED)","Internal","Digital"
"television",2.15890410958904,2,163.965,"LCD (LED)","Internal","Digital"
"television",2.50958904109589,2,189.579,"LCD (LED)","Internal","Digital"
"television",0.638356164383562,2,101.637,"LCD (LED)","Internal","Digital"
"television",0.93972602739726,2,125.725,"LCD (LED)","Internal","Digital"
"television",2.05479452054795,2,189.338,"LCD (LED)","Internal","Analogue/Digital"
"television",2.05479452054795,2,189.338,"LCD (LED)","Internal","Analogue/Digital"
"television",2.05479452054795,2,189.338,"LCD (LED)","Internal","Analogue/Digital"
"television",0.841095890410959,3,125.749,"LCD","Internal","Analogue/Digital"
"television",1.10958904109589,2,138.783,"LCD","Internal","Analogue/Digital"
"television",0.372602739726027,5,123.202,"LCD (LED)","Internal","Analogue/Digital"
"television",1.02465753424658,3,140.943,"LCD (LED)","Internal","Analogue/Digital"
"television",0.158904109589041,4,59.827,"LCD (LED)","Internal","Analogue/Digital"
"television",1.36986301369863,2,129.056,"LCD (LED)","Internal","Analogue/Digital"
"television",1.98904109589041,2,163.896,"LCD (LED)","Internal","Analogue/Digital"
"television",0.356164383561644,2,59.725,"LCD","EPS","Digital"
"television",1.19178082191781,2,123.393,"LCD","Internal","Analogue/Digital"
"television",1.23287671232877,2,125.687,"LCD","Internal","Analogue/Digital"
"television",0.536986301369863,3,100.305,"LCD (LED)","Internal","Digital"
"television",1.06027397260274,2,123.2,"LCD","Internal","Analogue/Digital"
"television",1.30958904109589,2,138.783,"LCD","Internal","Analogue/Digital"
"television",1.21917808219178,3,163.896,"LCD","Internal","Analogue/Digital"
"television",0.175342465753425,3,47.013,"LCD (LED)","EPS","Analogue/Digital"
"television",0.175342465753425,3,47.013,"LCD (LED)","EPS","Analogue/Digital"
"television",0.175342465753425,3,47.013,"LCD (LED)","EPS","Analogue/Digital"
"television",0.276712328767123,2,54.687,"LCD (LED)","EPS","Analogue/Digital"
"television",0.276712328767123,2,54.687,"LCD (LED)","EPS","Analogue/Digital"
"television",0.276712328767123,2,54.687,"LCD (LED)","EPS","Analogue/Digital"
"television",0.216438356164384,3,59.824,"LCD (LED)","EPS","Analogue/Digital"
"television",0.216438356164384,3,59.824,"LCD (LED)","EPS","Analogue/Digital"
"television",0.216438356164384,3,59.824,"LCD (LED)","EPS","Analogue/Digital"
"television",0.213698630136986,4,80.043,"LCD","Internal","Analogue/Digital"
"television",0.213698630136986,4,80.043,"LCD","Internal","Analogue/Digital"
"television",0.213698630136986,4,80.043,"LCD","Internal","Analogue/Digital"
"television",0.213698630136986,4,80.043,"LCD","Internal","Analogue/Digital"
"television",0.213698630136986,4,80.043,"LCD","Internal","Analogue/Digital"
"television",0.213698630136986,4,80.043,"LCD","Internal","Analogue/Digital"
"television",0.213698630136986,4,80.043,"LCD","Internal","Analogue/Digital"
"television",0.213698630136986,4,80.043,"LCD","Internal","Analogue/Digital"
"television",0.213698630136986,4,80.043,"LCD","Internal","Analogue/Digital"
"television",0.213698630136986,4,80.043,"LCD","Internal","Analogue/Digital"
"television",0.213698630136986,4,80.043,"LCD","Internal","Analogue/Digital"
"television",0.520547945205479,3,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.589041095890411,4,123.202,"LCD (LED)","Internal","Analogue/Digital"
"television",0.736986301369863,4,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.904109589041096,3,138.783,"LCD (LED)","Internal","Analogue"
"television",0.904109589041096,3,138.783,"LCD (LED)","Internal","Analogue"
"television",0.904109589041096,3,138.783,"LCD (LED)","Internal","Analogue"
"television",0.904109589041096,3,138.783,"LCD (LED)","Internal","Analogue"
"television",0.904109589041096,3,138.783,"LCD (LED)","Internal","Analogue"
"television",0.904109589041096,3,138.783,"LCD (LED)","Internal","Analogue"
"television",0.904109589041096,3,138.783,"LCD (LED)","Internal","Analogue"
"television",1.55342465753425,2,163.896,"LCD","Internal","Analogue/Digital"
"television",0.679452054794521,2,107.95,"LCD (LED)","Internal","Digital"
"television",2.05753424657534,2,189.579,"LCD (LED)","Internal","Digital"
"television",0.767123287671233,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",0.767123287671233,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",0.767123287671233,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",0.904109589041096,3,138.783,"LCD (LED)","Internal","Analogue"
"television",0.671232876712329,3,123.219,"LCD (LED)","Internal","Analogue/Digital"
"television",0.315068493150685,2,59.827,"LCD","Internal","Analogue/Digital"
"television",0.835616438356164,3,138.711,"LCD (LED)","Internal","Analogue/Digital"
"television",1.13972602739726,3,163.878,"LCD (LED)","Internal","Analogue/Digital"
"television",0.50958904109589,3,107.95,"LCD (LED)","Internal","Analogue/Digital"
"television",0.849315068493151,4,153.246,"LCD (LED)","Internal","Analogue/Digital"
"television",0.813698630136986,3,138.783,"LCD","Internal","Analogue/Digital"
"television",0.356164383561644,3,80.599,"LCD (LED)","Internal","Digital"
"television",1.35616438356164,2,146.477,"LCD","Internal","Analogue/Digital"
"television",0.616438356164384,2,100.332,"LCD","Internal","Analogue/Digital"
"television",1.81369863013699,2,163.853,"OLED","Internal","Analogue/Digital"
"television",0.945205479452055,2,123.2,"LCD","Internal","Analogue/Digital"
"television",1.08493150684932,2,139.591,"LCD","Internal","Analogue/Digital"
"television",1.81369863013699,2,163.853,"OLED","Internal","Analogue/Digital"
"television",1.43287671232877,2,138.818,"LCD (LED)","Internal","Analogue/Digital"
"television",0.282191780821918,2,60.969,"LCD","Internal","Analogue/Digital"
"television",1.43287671232877,2,138.818,"OLED","Internal","Analogue/Digital"
"television",1.81369863013699,2,163.853,"OLED","Internal","Analogue/Digital"
"television",1.81369863013699,2,163.853,"OLED","Internal","Analogue/Digital"
"television",0.438356164383562,2,80.043,"LCD (LED)","Internal","Analogue/Digital"
"television",0.567123287671233,3,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.767123287671233,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",0.402739726027397,3,80.039,"LCD","Internal","Analogue/Digital"
"television",0.789041095890411,3,125.638,"LCD (LED)","Internal","Analogue/Digital"
"television",0.123287671232877,4,49.389,"LCD (LED)","EPS","Analogue/Digital"
"television",1.35616438356164,2,146.477,"LCD","Internal","Analogue/Digital"
"television",0.394520547945205,3,80.043,"LCD","Internal","Analogue/Digital"
"television",0.66027397260274,3,123.2,"LCD","Internal","Analogue/Digital"
"television",1.14794520547945,2,138.887,"LCD (LED)","Internal","Analogue/Digital"
"television",0.367123287671233,3,80.103,"LCD (LED)","Internal","Digital"
"television",0.906849315068493,2,123.219,"LCD (LED)","Internal","Digital"
"television",2.05479452054795,3,207.588,"LCD (LED)","Internal","Digital"
"television",0.876712328767123,2,120.94,"LCD (LED)","Internal","Analogue/Digital"
"television",1.11780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.28767123287671,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.28767123287671,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.11780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",0.90958904109589,2,123.219,"LCD (LED)","Internal","Digital"
"television",0.210958904109589,2,47.013,"LCD (LED)","Internal","Analogue"
"television",0.824657534246575,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.605479452054794,3,123.202,"LCD","Internal","Analogue/Digital"
"television",0.605479452054794,3,123.202,"LCD","Internal","Analogue/Digital"
"television",0.605479452054794,3,123.202,"LCD","Internal","Analogue/Digital"
"television",0.605479452054794,3,123.202,"LCD","Internal","Analogue/Digital"
"television",0.605479452054794,3,123.202,"LCD","Internal","Analogue/Digital"
"television",0.605479452054794,3,123.202,"LCD","Internal","Analogue/Digital"
"television",0.983561643835616,3,138.783,"LCD","Internal","Analogue/Digital"
"television",0.983561643835616,3,138.783,"LCD","Internal","Analogue/Digital"
"television",0.983561643835616,3,138.783,"LCD","Internal","Analogue/Digital"
"television",0.983561643835616,3,138.783,"LCD","Internal","Analogue/Digital"
"television",0.983561643835616,3,138.783,"LCD","Internal","Analogue/Digital"
"television",0.575342465753425,3,101.612,"LCD","Internal","Analogue/Digital"
"television",0.427397260273973,2,80.103,"LCD (LED)","Internal","Digital"
"television",0.427397260273973,2,80.103,"LCD (LED)","Internal","Digital"
"television",0.427397260273973,2,80.103,"LCD (LED)","Internal","Digital"
"television",0.550684931506849,3,107.95,"LCD (LED)","Internal","Digital"
"television",0.550684931506849,3,107.95,"LCD (LED)","Internal","Digital"
"television",0.550684931506849,3,107.95,"LCD (LED)","Internal","Digital"
"television",0.575342465753425,3,100.333,"LCD","Internal","Analogue/Digital"
"television",1.0958904109589,2,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.50684931506849,2,163.897,"LCD","Internal","Analogue/Digital"
"television",1.50684931506849,2,163.897,"LCD","Internal","Analogue/Digital"
"television",1.50684931506849,2,163.897,"LCD","Internal","Analogue/Digital"
"television",1.50684931506849,2,163.897,"LCD","Internal","Analogue/Digital"
"television",1.50684931506849,2,163.897,"LCD","Internal","Analogue/Digital"
"television",0.394520547945205,4,100.333,"LCD","Internal","Analogue/Digital"
"television",1.64383561643836,3,189.306,"LCD (LED)","Internal","Analogue/Digital"
"television",1.64383561643836,3,189.306,"LCD (LED)","Internal","Analogue/Digital"
"television",1.64383561643836,3,189.306,"LCD (LED)","Internal","Analogue/Digital"
"television",0.386301369863014,4,100.333,"LCD","Internal","Analogue/Digital"
"television",0.386301369863014,4,100.333,"LCD","Internal","Analogue/Digital"
"television",0.386301369863014,4,100.333,"LCD","Internal","Analogue/Digital"
"television",0.386301369863014,4,100.333,"LCD","Internal","Analogue/Digital"
"television",0.386301369863014,4,100.333,"LCD","Internal","Analogue/Digital"
"television",0.386301369863014,4,100.333,"LCD","Internal","Analogue/Digital"
"television",0.386301369863014,4,100.333,"LCD","Internal","Analogue/Digital"
"television",0.386301369863014,4,100.333,"LCD","Internal","Analogue/Digital"
"television",0.386301369863014,4,100.333,"LCD","Internal","Analogue/Digital"
"television",0.386301369863014,4,100.333,"LCD","Internal","Analogue/Digital"
"television",1.08767123287671,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",0.367123287671233,3,80.038,"LCD (LED)","Internal","Analogue/Digital"
"television",0.989041095890411,4,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",3.50958904109589,2,223.739,"LCD (LED)","Internal","Digital"
"television",3.50958904109589,2,223.739,"LCD (LED)","Internal","Digital"
"television",3.50958904109589,2,223.739,"LCD (LED)","Internal","Digital"
"television",1.03835616438356,3,138.798,"LCD (LED)","Internal","Digital"
"television",1.18904109589041,3,163.965,"LCD (LED)","Internal","Digital"
"television",0.194520547945205,3,59.998,"LCD","EPS","Analogue/Digital"
"television",0.194520547945205,3,59.998,"LCD","EPS","Analogue/Digital"
"television",0.484931506849315,3,107.986,"LCD (LED)","Internal","Analogue/Digital"
"television",0.484931506849315,3,107.986,"LCD (LED)","Internal","Analogue/Digital"
"television",0.484931506849315,3,107.986,"LCD (LED)","Internal","Analogue/Digital"
"television",0.186301369863014,4,59.824,"LCD (LED)","EPS","Analogue/Digital"
"television",0.202739726027397,3,59.827,"LCD (LED)","EPS","Analogue/Digital"
"television",0.589041095890411,2,100.752,"LCD","Internal","Analogue/Digital"
"television",0.361643835616438,3,79.695,"LCD (LED)","Internal","Analogue/Digital"
"television",0.958904109589041,4,163.829,"LCD (LED)","Internal","Analogue/Digital"
"television",1.47397260273973,3,189.275,"LCD (LED)","Internal","Analogue/Digital"
"television",1.64383561643836,3,188.996,"LCD","Internal","Analogue"
"television",0.405479452054795,2,80.103,"LCD (LED)","Internal","Digital"
"television",0.53972602739726,3,107.95,"LCD (LED)","Internal","Digital"
"television",0.586301369863014,4,123.219,"LCD (LED)","Internal","Digital"
"television",0.635616438356164,4,138.798,"LCD (LED)","Internal","Digital"
"television",1.09041095890411,3,152.678,"LCD (LED)","Internal","Analogue/Digital"
"television",1.25479452054795,3,176.592,"LCD (LED)","Internal","Analogue/Digital"
"television",0.323287671232877,3,80.043,"LCD (LED)","Internal","Analogue/Digital"
"television",0.808219178082192,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.0027397260274,4,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.28767123287671,3,163.965,"LCD (LED)","Internal","Digital"
"television",0.93972602739726,2,125.725,"LCD (LED)","Internal","Digital"
"television",1.28767123287671,3,163.965,"LCD (LED)","Internal","Digital"
"television",1.11780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",2.05753424657534,2,189.579,"LCD (LED)","Internal","Digital"
"television",0.679452054794521,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.90958904109589,2,123.219,"LCD (LED)","Internal","Digital"
"television",1.43287671232877,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.75068493150685,2,163.897,"OLED","Internal","Analogue/Digital"
"television",0.501369863013699,3,100.305,"LCD (LED)","Internal","Digital"
"television",0.6,2,101.27,"LCD","Internal","Analogue/Digital"
"television",1.02191780821918,3,163.829,"LCD (LED)","Internal","Analogue/Digital"
"television",1.02191780821918,3,163.829,"LCD (LED)","Internal","Analogue/Digital"
"television",1.02191780821918,3,163.829,"LCD (LED)","Internal","Analogue/Digital"
"television",1.0958904109589,4,176.456,"LCD (LED)","Internal","Analogue/Digital"
"television",1.0958904109589,4,176.456,"LCD (LED)","Internal","Analogue/Digital"
"television",1.0958904109589,4,176.456,"LCD (LED)","Internal","Analogue/Digital"
"television",0.816438356164384,3,138.711,"LCD (LED)","Internal","Analogue/Digital"
"television",1.00547945205479,4,163.896,"LCD (LED)","Internal","Digital"
"television",1.64109589041096,2,163.896,"LCD","Internal","Analogue/Digital"
"television",0.835616438356164,3,123.2,"LCD","Internal","Analogue/Digital"
"television",1.57260273972603,2,163.897,"OLED","Internal","Analogue/Digital"
"television",1.14246575342466,2,138.783,"OLED","Internal","Analogue/Digital"
"television",2.42465753424658,2,194.726,"OLED","Internal","Analogue/Digital"
"television",0.712328767123288,2,101.609,"LCD (LED)","Internal","Analogue/Digital"
"television",1.28767123287671,2,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.83561643835616,2,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.18904109589041,2,138.783,"LCD","Internal","Analogue/Digital"
"television",1.62739726027397,2,163.896,"LCD","Internal","Analogue/Digital"
"television",1.62739726027397,2,163.896,"LCD","Internal","Analogue/Digital"
"television",1.62739726027397,2,163.896,"LCD","Internal","Analogue/Digital"
"television",0.756164383561644,3,138.783,"LCD","Internal","Digital"
"television",0.698630136986301,3,123.2,"LCD","Internal","Digital"
"television",1.06849315068493,3,163.896,"LCD (LED)","Internal","Analogue/Digital"
"television",2.46301369863014,2,194.712,"OLED","Internal","Analogue/Digital"
"television",0.29041095890411,3,80.039,"LCD (LED)","Internal","Analogue/Digital"
"television",2.46301369863014,2,194.712,"OLED","Internal","Analogue/Digital"
"television",0.257534246575342,2,54.687,"LCD (LED)","Internal","Analogue/Digital"
"television",1.90684931506849,2,163.896,"LCD","Internal","Analogue/Digital"
"television",0.263013698630137,4,80.039,"LCD (LED)","EPS","Analogue/Digital"
"television",0.389041095890411,3,80.043,"LCD (LED)","Internal","Analogue/Digital"
"television",0.652054794520548,3,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.742465753424657,3,123.202,"LCD (LED)","Internal","Analogue/Digital"
"television",0.915068493150685,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.610958904109589,3,109.684,"LCD (LED)","Internal","Analogue/Digital"
"television",0.208219178082192,3,59.824,"LCD (LED)","Internal","Analogue/Digital"
"television",0.616438356164384,3,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",1.24383561643836,2,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.91780821917808,2,164.2,"LCD (LED)","Internal","Analogue/Digital"
"television",1.55616438356164,2,163.897,"LCD","Internal","Analogue/Digital"
"television",1.13698630136986,2,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.0958904109589,2,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.91780821917808,2,163.896,"LCD (LED)","Internal","Analogue/Digital"
"television",0.942465753424658,2,123.2,"LCD","Internal","Analogue/Digital"
"television",0.778082191780822,3,123.219,"LCD (LED)","Internal","Digital"
"television",0.778082191780822,3,123.219,"LCD (LED)","Internal","Digital"
"television",0.56986301369863,3,101.609,"LCD","Internal","Analogue/Digital"
"television",0.326027397260274,3,80.039,"LCD","Internal","Analogue/Digital"
"television",0.405479452054795,2,80.029,"LCD","Internal","Analogue/Digital"
"television",0.438356164383562,2,80.06,"LCD (LED)","Internal","Analogue/Digital"
"television",0.438356164383562,2,80.06,"LCD (LED)","Internal","Analogue/Digital"
"television",0.438356164383562,2,80.06,"LCD (LED)","Internal","Analogue/Digital"
"television",0.857534246575342,2,121.345,"LCD (LED)","Internal","Analogue/Digital"
"television",1.2986301369863,2,138.783,"LCD (LED)","Internal","Digital"
"television",1.30958904109589,2,152.661,"LCD (LED)","Internal","Analogue/Digital"
"television",1.06849315068493,2,120.94,"LCD (LED)","Internal","Analogue/Digital"
"television",0.142465753424658,4,60.47,"LCD (LED)","EPS","Digital"
"television",1.86301369863014,3,188.996,"LCD","Internal","Analogue/Digital"
"television",0.953424657534247,3,139.276,"LCD","Internal","Analogue/Digital"
"television",0.523287671232877,3,97.974,"LCD (LED)","Internal","Analogue/Digital"
"television",0.394520547945205,3,80.043,"LCD","Internal","Analogue/Digital"
"television",0.367123287671233,3,80.103,"LCD (LED)","Internal","Digital"
"television",0.367123287671233,3,80.103,"LCD (LED)","Internal","Digital"
"television",1.69041095890411,2,163.896,"LCD","Internal","Analogue/Digital"
"television",1.11780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.18904109589041,2,138.783,"LCD","Internal","Analogue/Digital"
"television",1.31506849315068,3,163.644,"LCD","Internal","Analogue/Digital"
"television",0.953424657534247,4,163.896,"LCD","Internal","Analogue/Digital"
"television",1.26027397260274,3,163.896,"LCD (LED)","Internal","Analogue/Digital"
"television",0.693150684931507,4,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.484931506849315,3,107.986,"LCD (LED)","Internal","Analogue/Digital"
"television",0.841095890410959,3,138.783,"LCD","Internal","Digital"
"television",0.610958904109589,3,123.2,"LCD","Internal","Digital"
"television",0.186301369863014,3,47.011,"LCD (LED)","EPS","Analogue/Digital"
"television",0.243835616438356,2,54.811,"LCD (LED)","EPS","Analogue/Digital"
"television",0.397260273972603,3,80.103,"LCD","Internal","Analogue/Digital"
"television",0.46027397260274,2,79.967,"LCD (LED)","EPS","Analogue/Digital"
"television",0.268493150684932,4,80.039,"LCD","Internal","Analogue/Digital"
"television",0.953424657534247,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.01369863013699,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.86301369863014,3,188.996,"LCD","Internal","Analogue/Digital"
"television",1.31506849315068,3,163.721,"LCD","Internal","Analogue/Digital"
"television",0.575342465753425,3,101.612,"LCD (LED)","Internal","Analogue/Digital"
"television",0.575342465753425,3,101.612,"LCD (LED)","Internal","Analogue/Digital"
"television",0.575342465753425,3,101.612,"LCD (LED)","Internal","Analogue/Digital"
"television",0.613698630136986,2,101.218,"LCD","Internal","Analogue/Digital"
"television",0.438356164383562,4,107.95,"LCD (LED)","EPS","Analogue/Digital"
"television",0.73972602739726,3,125.725,"LCD (LED)","EPS","Analogue/Digital"
"television",0.550684931506849,3,101.612,"LCD (LED)","Internal","Analogue/Digital"
"television",0.550684931506849,3,101.612,"LCD (LED)","Internal","Analogue/Digital"
"television",0.550684931506849,3,101.612,"LCD (LED)","Internal","Analogue/Digital"
"television",0.246575342465753,3,59.827,"LCD (LED)","EPS","Analogue/Digital"
"television",0.246575342465753,3,59.827,"LCD (LED)","EPS","Analogue/Digital"
"television",0.246575342465753,3,59.827,"LCD (LED)","EPS","Analogue/Digital"
"television",0.438356164383562,2,80.06,"LCD (LED)","Internal","Analogue/Digital"
"television",0.438356164383562,2,80.06,"LCD (LED)","Internal","Analogue/Digital"
"television",0.438356164383562,2,80.06,"LCD (LED)","Internal","Analogue/Digital"
"television",0.323287671232877,3,80.043,"LCD (LED)","EPS","Analogue/Digital"
"television",0.424657534246575,4,107.987,"LCD (LED)","EPS","Analogue/Digital"
"television",0.454794520547945,4,123.202,"LCD (LED)","EPS","Analogue/Digital"
"television",1.06849315068493,2,138.488,"LCD","Internal","Digital"
"television",0.304109589041096,3,80.043,"LCD (LED)","Internal","Analogue/Digital"
"television",2.55068493150685,2,189.34,"LCD","Internal","Analogue/Digital"
"television",1.15616438356164,3,152.493,"LCD (LED)","Internal","Analogue/Digital"
"television",1.15616438356164,3,152.493,"LCD (LED)","Internal","Analogue/Digital"
"television",1.15616438356164,3,152.493,"LCD (LED)","Internal","Analogue/Digital"
"television",0.465753424657534,3,101.607,"LCD","Internal","Analogue/Digital"
"television",0.805479452054795,3,123.256,"LCD","Internal","Analogue/Digital"
"television",1.50684931506849,2,163.897,"LCD","Internal","Analogue/Digital"
"television",0.575342465753425,3,101.609,"LCD (LED)","Internal","Analogue/Digital"
"television",1.03835616438356,3,138.711,"LCD","Internal","Analogue/Digital"
"television",1.03835616438356,3,138.711,"LCD","Internal","Analogue/Digital"
"television",1.03835616438356,3,138.711,"LCD","Internal","Analogue/Digital"
"television",0.304109589041096,3,80.043,"LCD (LED)","Internal","Analogue/Digital"
"television",0.443835616438356,4,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.780821917808219,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",0.780821917808219,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",0.780821917808219,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",0.578082191780822,3,107.986,"LCD","Internal","Analogue/Digital"
"television",0.657534246575342,3,123.2,"LCD","Internal","Analogue/Digital"
"television",0.89041095890411,2,123.2,"LCD","Internal","Analogue/Digital"
"television",0.405479452054795,4,100.332,"LCD","Internal","Analogue/Digital"
"television",0.446575342465753,3,100.332,"LCD","Internal","Analogue/Digital"
"television",0.254794520547945,3,60.47,"LCD (LED)","EPS","Analogue/Digital"
"television",0.506849315068493,3,108.359,"LCD (LED)","Internal","Analogue/Digital"
"television",0.805479452054795,3,125.638,"LCD (LED)","Internal","Analogue/Digital"
"television",1.03561643835616,3,138.711,"LCD (LED)","Internal","Analogue/Digital"
"television",0.808219178082192,3,125.638,"LCD (LED)","Internal","Analogue/Digital"
"television",1.20821917808219,3,163.829,"LCD (LED)","Internal","Analogue/Digital"
"television",0.717808219178082,3,123.2,"LCD","Internal","Analogue/Digital"
"television",1.13150684931507,2,138.783,"LCD","Internal","Digital"
"television",0.652054794520548,4,138.783,"LCD","Internal","Digital"
"television",0.827397260273973,3,123.202,"LCD (LED)","Internal","Analogue/Digital"
"television",0.827397260273973,3,123.202,"LCD (LED)","Internal","Analogue/Digital"
"television",0.849315068493151,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.849315068493151,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.879452054794521,2,123.202,"LCD (LED)","Internal","Analogue/Digital"
"television",1.51780821917808,2,163.897,"OLED","Internal","Analogue/Digital"
"television",1.25479452054795,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.25479452054795,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",0.178082191780822,3,46.848,"LCD (LED)","EPS","Analogue/Digital"
"television",0.224657534246575,3,60.368,"LCD (LED)","EPS","Analogue/Digital"
"television",0.306849315068493,3,79.967,"LCD (LED)","Internal","Analogue/Digital"
"television",0.616438356164384,2,100.333,"LCD (LED)","Internal","Analogue/Digital"
"television",0.616438356164384,2,100.333,"LCD (LED)","Internal","Analogue/Digital"
"television",0.616438356164384,2,100.333,"LCD (LED)","Internal","Analogue/Digital"
"television",1.62739726027397,3,176.456,"LCD (LED)","Internal","Analogue/Digital"
